name	cov_gidx	longname	chr	start	end	len	gc	AC-DFCI_AC_PD1-1-Tumor-SM-9LRI9	AC-P02-Tumor-SM-63B4K	AC-P04-Tumor-SM-63B4O	AC-P04-Tumor-SM-63B4Q	AC-P05-Tumor-SM-63B4R	AC-P06-Tumor-SM-63B4T	AC-P07-Tumor-SM-63B4V	AC-P08-Tumor-SM-63B4X	AC-P09-Tumor-SM-63B4Z	AC-P09-Tumor-SM-63B52	AC-P10-Tumor-SM-63B53	AC-P10-Tumor-SM-63B55	AC-P11-Tumor-SM-63B56	AC-P12-Tumor-SM-63B58	AC-P12-Tumor-SM-63B59	AC-P14-Tumor-SM-63B5C	AC-P15-Tumor-SM-63B5D	AC-P15-Tumor-SM-63B5F	
PCDHB5	11576	protocadherin beta 5	5	140514800	140517703	2388	4.018600e-01	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PCDHB6	11577	protocadherin beta 6	5	140529839	140532866	2385	4.018600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHB7	11578	protocadherin beta 7	5	140552243	140555956	2382	4.018600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHB8	11579	protocadherin beta 8	5	140557430	140560019	2404	4.018600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHB9	11580	protocadherin beta 9	5	140566893	140571111	2393	4.018600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA1	11581	protocadherin gamma subfamily A, 1	5	140710252	140892546	54997	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA10	11582	protocadherin gamma subfamily A, 10	5	140792743	140892546	18170	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA11	11583	protocadherin gamma subfamily A, 11	5	140800537	140892546	13191	4.439700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA12	11584	protocadherin gamma subfamily A, 12	5	140810158	140892546	10677	4.439700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA2	11585	protocadherin gamma subfamily A, 2	5	140718354	140892546	52526	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA3	11586	protocadherin gamma subfamily A, 3	5	140723601	140892546	50056	4.357900e-01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA4	11587	protocadherin gamma subfamily A, 4	5	140734768	140892546	45137	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA5	11588	protocadherin gamma subfamily A, 5	5	140743898	140892546	40240	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA6	11589	protocadherin gamma subfamily A, 6	5	140753651	140892546	35357	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA7	11590	protocadherin gamma subfamily A, 7	5	140762467	140892546	32902	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA8	11591	protocadherin gamma subfamily A, 8	5	140771483	140892546	28038	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGA9	11592	protocadherin gamma subfamily A, 9	5	140782520	140892546	23119	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB1	11593	protocadherin gamma subfamily B, 1	5	140729828	140892546	47568	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB2	11594	protocadherin gamma subfamily B, 2	5	140739703	140892546	42674	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB3	11595	protocadherin gamma subfamily B, 3	5	140749962	140892546	37800	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB4	11596	protocadherin gamma subfamily B, 4	5	140767452	140892546	30448	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB5	11597	protocadherin gamma subfamily B, 5	5	140777695	140892546	25575	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB6	11598	protocadherin gamma subfamily B, 6	5	140787770	140892546	20633	4.357900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGB7	11599	protocadherin gamma subfamily B, 7	5	140797282	140892546	15618	4.357900e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGC3	11600	protocadherin gamma subfamily C, 3	5	140855569	140892546	8216	4.439700e-01	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	
PCDHGC4	11601	protocadherin gamma subfamily C, 4	5	140864741	140892546	5624	4.439700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDHGC5	11602	protocadherin gamma subfamily C, 5	5	140868808	140892546	3010	4.439700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCDP1	11603		2	120302025	120414236	1665	4.373300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCF11	11604	PCF11, cleavage and polyadenylation factor subunit, homolog (S. cerevisiae)	11	82868137	82896833	4668	4.020350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCGF1	11605	polycomb group ring finger 1	2	74732178	74734821	780	4.864300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCGF2	11606	polycomb group ring finger 2	17	36890150	36904558	1035	5.333800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCGF3	11607	polycomb group ring finger 3	4	699573	764425	729	5.805200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCGF5	11608	polycomb group ring finger 5	10	92980369	93044020	771	3.781000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCGF6	11609	polycomb group ring finger 6	10	105062554	105110891	1053	4.410700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCID2	11610	PCI domain containing 2	13	113831925	113863029	1200	4.842450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCIF1	11611	PDX1 C-terminal inhibiting factor 1	20	44563317	44576660	2115	5.060350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCK1	11612	phosphoenolpyruvate carboxykinase 1 (soluble)	20	56136137	56141507	1869	4.888850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCK2	11613	phosphoenolpyruvate carboxykinase 2 (mitochondrial)	14	24563483	24573337	2015	4.952550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCLO	11614	piccolo (presynaptic cytomatrix protein)	7	82383321	82792197	15446	3.388900e-01	0	2	0	1	0	0	0	0	0	0	0	0	1	0	1	0	0	0	
PCM1	11615	pericentriolar material 1	8	17780366	17887455	6075	3.702100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCMT1	11616	protein-L-isoaspartate (D-aspartate) O-methyltransferase	6	150070831	150132556	858	4.233000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCMTD1	11617	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 1	8	52730141	52811735	1074	3.805400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCMTD2	11618	protein-L-isoaspartate (D-aspartate) O-methyltransferase domain containing 2	20	62887048	62907578	1086	4.753500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNA	11619	proliferating cell nuclear antigen	20	5095600	5107268	786	4.435700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNP	11620	PEST proteolytic signal containing nuclear protein	3	101293042	101313279	537	4.229200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNT	11621	pericentrin	21	47744036	47865681	10011	5.151200e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNX	11622	pecanex homolog (Drosophila)	14	71374122	71582099	7026	3.750950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNXL2	11623	pecanex-like 2 (Drosophila)	1	233119882	233431459	6414	3.995100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCNXL3	11624	pecanex-like 3 (Drosophila)	11	65383783	65404910	6105	5.651600e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCOLCE	11625	procollagen C-endopeptidase enhancer	7	100199882	100205796	1350	5.491700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCOLCE2	11626	procollagen C-endopeptidase enhancer 2	3	142536703	142608045	1248	4.087400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCOTH	11627		13	24463028	24466241	513	4.032950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCP2	11628	Purkinje cell protein 2	19	7696509	7698570	411	5.445650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCP4	11629	Purkinje cell protein 4	21	41239347	41301320	189	4.382200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCP4L1	11630	Purkinje cell protein 4 like 1	1	161228517	161255239	207	4.561450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK1	11631	proprotein convertase subtilisin/kexin type 1	5	95726040	95768985	2301	3.910750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK2	11632	proprotein convertase subtilisin/kexin type 2	20	17207631	17465220	1917	4.156500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK4	11633	proprotein convertase subtilisin/kexin type 4	19	1481427	1490407	2268	5.837150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK5	11634	proprotein convertase subtilisin/kexin type 5	9	78505560	78808338	2742	3.918400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK6	11635	proprotein convertase subtilisin/kexin type 6	15	101844134	102030187	3379	4.860750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK7	11636	proprotein convertase subtilisin/kexin type 7	11	117075789	117102811	2358	4.848900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCSK9	11637	proprotein convertase subtilisin/kexin type 9	1	55505220	55530523	2079	4.370300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCTP	11638	phosphatidylcholine transfer protein	17	53828356	53854747	645	3.959750e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCYOX1	11639	prenylcysteine oxidase 1	2	70485231	70508316	1518	4.351100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCYOX1L	11640	prenylcysteine oxidase 1 like	5	148737570	148749221	1485	4.823350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCYT1A	11641	phosphate cytidylyltransferase 1, choline, alpha	3	195965258	196014584	1104	4.596100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCYT1B	11642	phosphate cytidylyltransferase 1, choline, beta	23	24576205	24690979	1206	4.199500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PCYT2	11643	phosphate cytidylyltransferase 2, ethanolamine	17	79860778	79869340	1224	5.802390e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDAP1	11644	PDGFA associated protein 1	7	98992590	99006292	546	5.253100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDC	11645	phosducin	1	186412719	186430239	741	3.633850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD1	11646	programmed cell death 1	2	242792034	242801058	867	5.642800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD10	11647	programmed cell death 10	3	167401697	167452651	639	3.634450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD11	11648	programmed cell death 11	10	105156412	105206019	5616	4.878200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD1LG2	11649	programmed cell death 1 ligand 2	9	5510545	5571281	822	4.007500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD2	11650	programmed cell death 2	6	170886451	170893748	1064	4.299850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD2L	11651	programmed cell death 2-like	19	34895303	34917070	1077	4.743700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD4	11652	programmed cell death 4 (neoplastic transformation inhibitor)	10	112631596	112659763	1420	3.989350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD5	11653	programmed cell death 5	19	33072104	33078322	378	4.446700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD6	11654	programmed cell death 6	5	271736	315089	576	5.083800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD6IP	11655	programmed cell death 6 interacting protein	3	33840066	33911194	2622	3.850700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCD7	11656	programmed cell death 7	15	65409718	65426174	1458	4.692800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCL	11657	phosducin-like	9	125580623	125590840	906	4.150100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCL2	11658	phosducin-like 2	4	56422693	56458379	726	3.888700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDCL3	11659	phosducin-like 3	2	101179418	101193201	720	4.365050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDDC1	11660	Parkinson disease 7 domain containing 1	11	767224	777487	663	5.776000e-01	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PDE10A	11661	phosphodiesterase 10A	6	165740779	166075584	2407	3.793900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE11A	11662	phosphodiesterase 11A	2	178487979	178973066	2964	3.893400e-01	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PDE12	11663	phosphodiesterase 12	3	57541981	57547767	1830	4.022350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE1A	11664	phosphodiesterase 1A, calmodulin-dependent	2	183007183	183387465	1682	3.623800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE1B	11665	phosphodiesterase 1B, calmodulin-dependent	12	54943177	54973023	1664	4.510700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE1C	11666	phosphodiesterase 1C, calmodulin-dependent 70kDa	7	31829248	32110991	1905	3.946000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE2A	11667	phosphodiesterase 2A, cGMP-stimulated	11	72287186	72385494	2920	5.194900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE3A	11668	phosphodiesterase 3A, cGMP-inhibited	12	20522197	20833881	3426	3.609200e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE3B	11669	phosphodiesterase 3B, cGMP-inhibited	11	14665269	14893602	3339	3.720700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE4A	11670	phosphodiesterase 4A, cAMP-specific (phosphodiesterase E2 dunce homolog, Drosophila)	19	10531333	10580307	3106	5.277300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE4B	11671	phosphodiesterase 4B, cAMP-specific (phosphodiesterase E4 dunce homolog, Drosophila)	1	66258193	66840261	2565	3.699600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE4C	11672	phosphodiesterase 4C, cAMP-specific (phosphodiesterase E1 dunce homolog, Drosophila)	19	18318772	18359010	2285	5.459950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE4D	11673	phosphodiesterase 4D, cAMP-specific (phosphodiesterase E3 dunce homolog, Drosophila)	5	58264866	59783925	2749	3.728800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE4DIP	11674	phosphodiesterase 4D interacting protein (myomegalin)	1	144851428	145076079	8617	4.089500e-01	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	
PDE5A	11675	phosphodiesterase 5A, cGMP-specific	4	120415552	120549981	2654	3.662400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6A	11676	phosphodiesterase 6A, cGMP-specific, rod, alpha	5	149237520	149324356	2583	4.320600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6B	11677	phosphodiesterase 6B, cGMP-specific, rod, beta (congenital stationary night blindness 3, autosomal dominant)	4	619363	664680	2565	5.496650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6C	11678	phosphodiesterase 6C, cGMP-specific, cone, alpha prime	10	95372345	95425427	2577	4.027800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6D	11679	phosphodiesterase 6D, cGMP-specific, rod, delta	2	232597147	232645974	453	4.749900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6G	11680	phosphodiesterase 6G, cGMP-specific, rod, gamma	17	79617489	79623607	264	5.507227e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE6H	11681	phosphodiesterase 6H, cGMP-specific, cone, gamma	12	15125956	15134797	252	3.816050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE7A	11682	phosphodiesterase 7A	8	66629906	66753755	1541	3.704600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE7B	11683	phosphodiesterase 7B	6	136172834	136516708	1353	3.882300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE8A	11684	phosphodiesterase 8A	15	85525205	85682370	2490	4.113600e-01	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE8B	11685	phosphodiesterase 8B	5	76506706	76723226	2658	4.116500e-01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDE9A	11686	phosphodiesterase 9A	21	44073862	44195616	1858	5.103300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDF	11687	peptide deformylase (mitochondrial)	16	69362524	69364498	732	4.462950e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFA	11688	platelet-derived growth factor alpha polypeptide	7	536899	559481	647	5.841650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFB	11689	platelet-derived growth factor beta polypeptide (simian sarcoma viral (v-sis) oncogene homolog)	22	39619687	39640957	744	5.205350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFC	11690	platelet derived growth factor C	4	157682764	157892546	1038	3.596450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFD	11691	platelet derived growth factor D	11	103777915	104035027	2304	3.709800e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFRA	11692	platelet-derived growth factor receptor, alpha polypeptide	4	55095264	55164411	3270	4.420400e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFRB	11693	platelet-derived growth factor receptor, beta polypeptide	5	149493403	149535422	3321	5.074900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDGFRL	11694	platelet-derived growth factor receptor-like	8	17434701	17500623	1128	4.284900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDHA1	11695	pyruvate dehydrogenase (lipoamide) alpha 1	23	19362011	19379823	1308	4.301750e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDHA2	11696	pyruvate dehydrogenase (lipoamide) alpha 2	4	96761239	96762624	1167	3.611100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDHB	11697	pyruvate dehydrogenase (lipoamide) beta	3	58413358	58419579	1080	4.438500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDHX	11698	pyruvate dehydrogenase complex, component X	11	34937677	35017674	1621	3.671700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIA2	11699	protein disulfide isomerase family A, member 2	16	333118	337209	1578	5.486500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIA3	11700	protein disulfide isomerase family A, member 3	15	44038590	44064803	1518	4.552350e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIA4	11701	protein disulfide isomerase family A, member 4	7	148700154	148725782	1938	4.776000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIA5	11702	protein disulfide isomerase family A, member 5	3	122785856	122880953	1560	4.718300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIA6	11703	protein disulfide isomerase family A, member 6	2	10923519	10952960	1323	4.795850e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDIK1L	11704	PDLIM1 interacting kinase 1 like	1	26438268	26452024	1026	4.920600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDILT	11705	protein disulfide isomerase-like, testis expressed	16	20370492	20416033	1755	4.449000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDK1	11706	pyruvate dehydrogenase kinase, isozyme 1	2	173420779	173463860	1311	4.092100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDK2	11707	pyruvate dehydrogenase kinase, isozyme 2	17	48172696	48188422	1224	5.265150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDK3	11708	pyruvate dehydrogenase kinase, isozyme 3	23	24483344	24568582	1252	4.170100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDK4	11709	pyruvate dehydrogenase kinase, isozyme 4	7	95212815	95225925	1236	3.746450e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM1	11710	PDZ and LIM domain 1 (elfin)	10	96997332	97050781	990	4.222700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM2	11711	PDZ and LIM domain 2 (mystique)	8	22436643	22455538	1179	4.937500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM3	11712	PDZ and LIM domain 3	4	186422852	186456712	1283	4.021150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM4	11713	PDZ and LIM domain 4	5	131593351	131609145	993	4.933600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM5	11714	PDZ and LIM domain 5	4	95373038	95589376	1935	3.696650e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDLIM7	11715	PDZ and LIM domain 7 (enigma)	5	176910395	176924602	1488	5.364150e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDP1	11716	pyruvate dehyrogenase phosphatase catalytic subunit 1	8	94929083	94938294	1791	4.243250e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDP2	11717	pyruvate dehyrogenase phosphatase catalytic subunit 2	16	66914436	66921855	1590	5.091550e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDPK1	11718	3-phosphoinositide dependent protein kinase-1	16	2587970	2653188	1671	5.469900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDPN	11719	podoplanin	1	13910252	13944450	717	4.412600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDPR	11720	pyruvate dehydrogenase phosphatase regulatory subunit	16	70147529	70195184	2640	4.667500e-01	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDRG1	11721	p53 and DNA damage regulated 1	20	30532759	30539883	402	4.826900e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDS5A	11722	PDS5, regulator of cohesion maintenance, homolog A (S. cerevisiae)	4	39824484	39979576	4047	3.854100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	
PDS5B	11723	PDS5, regulator of cohesion maintenance, homolog B (S. cerevisiae)	13	33160564	33352158	4344	3.694500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDSS1	11724	prenyl (decaprenyl) diphosphate synthase, subunit 1	10	26986595	27035724	1248	4.085100e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDSS2	11725	prenyl (decaprenyl) diphosphate synthase, subunit 2	6	107473761	107780779	1200	3.982500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDX1	11726	pancreatic and duodenal homeobox 1	13	28494168	28500451	852	4.485700e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDXDC1	11727	pyridoxal-dependent decarboxylase domain containing 1	16	15068833	15131550	2367	4.544600e-01	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	
PDXK	11728	pyridoxal (pyridoxine, vitamin B6) kinase	21	45138978	45182187	939	5.229500e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDXP	11729	pyridoxal (pyridoxine, vitamin B6) phosphatase	22	38054737	38062939	891	5.426050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDYN	11730	prodynorphin	20	1959403	1974702	765	4.703600e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDZD11	11731	PDZ domain containing 11	23	69506211	69509798	423	4.217000e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDZD2	11732	PDZ domain containing 2	5	31799031	32111037	8520	4.536650e-01	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDZD3	11733	PDZ domain containing 3	11	119056166	119060932	1518	4.732050e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
PDZD4	11734	PDZ domain containing 4	23	153067623	153096003	2310	5.603300e-01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
